starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	3	7	10	7
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	1	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	3	8	10	7
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	2	8	11	8
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	2	8	11	8
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	2	9	11	8
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	10
Tue Jun 07 19:56:59 2022	1654606619	2	8	11	8
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	1	10	11	10
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	3	8	11	8
Tue Jun 07 19:56:59 2022	1654606619	2	9	11	9
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	2	9	11	9
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	2	9	11	9
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	11	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	3	8	12	8
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	11
Tue Jun 07 19:56:59 2022	1654606619	3	9	12	8
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	2	10	12	10
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	2	10	12	10
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	2	10	12	10
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	2	10	12	10
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	2	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	1	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	3	10	12	10
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	1	11	12	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	12	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	2	10	13	10
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	10
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	0	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	3	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	1	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	2	11	13	11
Tue Jun 07 19:56:59 2022	1654606619	0	13	13	13
Tue Jun 07 19:56:59 2022	1654606619	1	12	13	12
Tue Jun 07 19:56:59 2022	1654606619	1	13	13	12
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	0	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	1	12	14	12
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	12	14	12
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	12
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	14	11
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	14	14
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	14	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	1	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	0	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	0	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	1	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	3	11	15	11
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	14
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	1	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	0	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	4	11	15	11
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	2	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	2	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	1	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	1	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	2	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	2	13	15	13
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	1	14	15	14
Tue Jun 07 19:56:59 2022	1654606619	3	12	15	12
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	15	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	15	14
Tue Jun 07 19:56:59 2022	1654606619	2	14	16	14
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	12
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	13
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	13
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	13
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	16	14
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	2	14	16	14
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	1	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	13
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	3	13	16	13
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	1	15	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	15
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
Tue Jun 07 19:56:59 2022	1654606619	0	16	16	16
